SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL Total (IP & OP) PPO ,BCBSAL CHS EE PPO,Aetna PPO ,UHC PPO ,Cigna PPO,COMM VIVA Health PPO ,COMM Multiplan PPO ,COMM Humana PPO,Humana MCR ,UHC MCR ,BCBSAL MCR ,Cigna Healthspring MCR ,VIVA Health MCR,Aetna/Coventry MCR 
1061571,IC-PRQ DE COR REV CH,C9607,89470.65,2/6/2022,18788.8365,31314.7275,456300.315,39993.38055,5547.1803,4920.88575,39993.38055,14673.1866,27020.1363,23799.1929,9394.41825,8141.82915,4563.00315,5189.2977,5099.82705,456300.315,4741.94445,5278.76835
1913255,DIALYSIS  EMERGENT,G0257,7284.89,2/6/2022,1529.8269,2549.7115,37152.939,3256.34583,451.66318,400.66895,3256.34583,1194.72196,2200.03678,1937.78074,764.91345,662.92499,371.52939,422.52362,415.23873,37152.939,386.09917,429.80851
1314319,"HEMOGLOB, STABIL SCR",83068,307.88,2/6/2022,64.6548,107.758,1570.188,137.62236,19.08856,16.9334,137.62236,50.49232,92.97976,81.89608,32.3274,28.01708,15.70188,17.85704,17.54916,1570.188,16.31764,18.16492
1414405,CATH-INFUS PERIF 6,C1751,940.04,2/6/2022,197.4084,329.014,4794.204,420.19788,58.28248,51.7022,420.19788,154.16656,283.89208,250.05064,98.7042,85.54364,47.94204,54.52232,53.58228,4794.204,49.82212,55.46236
1314606,TUMR AG CA15-3 27-29,86300,304.08,2/6/2022,63.8568,106.428,1550.808,135.92376,18.85296,16.7244,135.92376,49.86912,91.83216,80.88528,31.9284,27.67128,15.50808,17.63664,17.33256,1550.808,16.11624,17.94072
7212241,BETAM ACE/SOD PHO3MG,J0702,83,2/6/2022,17.43,29.05,423.3,37.101,5.146,4.565,37.101,13.612,25.066,22.078,8.715,7.553,4.233,4.814,4.731,423.3,4.399,4.897
1218151,PAROXETINE 20MG TAB,,3,2/6/2022,0.63,1.05,15.3,1.341,0.186,0.165,1.341,0.492,0.906,0.798,0.315,0.273,0.153,0.174,0.171,15.3,0.159,0.177
7212162,ALPROSTAD 1.25MCGINJ,J0270,1.7,2/6/2022,0.357,0.595,8.67,0.7599,0.1054,0.0935,0.7599,0.2788,0.5134,0.4522,0.1785,0.1547,0.0867,0.0986,0.0969,8.67,0.0901,0.1003
1210182,ENOXAPARIN 10MG INJ,J1650,16.5,2/6/2022,3.465,5.775,84.15,7.3755,1.023,0.9075,7.3755,2.706,4.983,4.389,1.7325,1.5015,0.8415,0.957,0.9405,84.15,0.8745,0.9735
1321027,CYTOPATH C-V INTERPR,88141,281.27,2/6/2022,59.0667,98.4445,1434.477,125.72769,17.43874,15.46985,125.72769,46.12828,84.94354,74.81782,29.53335,25.59557,14.34477,16.31366,16.03239,1434.477,14.90731,16.59493
1913258,THERA EA AD IV PUSH,96375,514.76,2/6/2022,108.0996,180.166,2625.276,230.09772,31.91512,28.3118,230.09772,84.42064,155.45752,136.92616,54.0498,46.84316,26.25276,29.85608,29.34132,2625.276,27.28228,30.37084
1612147,SP-T SPINE 3 VIEW CR,72072,2719.34,2/6/2022,571.0614,951.769,13868.634,1215.54498,168.59908,149.5637,1215.54498,445.97176,821.24068,723.34444,285.5307,247.45994,138.68634,157.72172,155.00238,13868.634,144.12502,160.44106
1217372,CYPROHEPTADINE 4MGTB,,3,2/6/2022,0.63,1.05,15.3,1.341,0.186,0.165,1.341,0.492,0.906,0.798,0.315,0.273,0.153,0.174,0.171,15.3,0.159,0.177
1212133,PCN G BENZ/PROC 100K,J0558,44.5,2/6/2022,9.345,15.575,226.95,19.8915,2.759,2.4475,19.8915,7.298,13.439,11.837,4.6725,4.0495,2.2695,2.581,2.5365,226.95,2.3585,2.6255
7210531,ATAZANA SUL 200MG CP,,90,2/6/2022,18.9,31.5,459,40.23,5.58,4.95,40.23,14.76,27.18,23.94,9.45,8.19,4.59,5.22,5.13,459,4.77,5.31
1218958,LECITHIN 19GR CAP,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
2891759,CARNITINE,82379,83.62,2/6/2022,17.5602,29.267,426.462,37.37814,5.18444,4.5991,37.37814,13.71368,25.25324,22.24292,8.7801,7.60942,4.26462,4.84996,4.76634,426.462,4.43186,4.93358
1216982,AMITRIPTYLIN 50MG TB,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1219554,SELENIUM 1% SHAMPO,,29,2/6/2022,6.09,10.15,147.9,12.963,1.798,1.595,12.963,4.756,8.758,7.714,3.045,2.639,1.479,1.682,1.653,147.9,1.537,1.711
1061260,EP-EVAL PREV DEVICE,93642,5293.16,2/6/2022,1111.5636,1852.606,26995.116,2366.04252,328.17592,291.1238,2366.04252,868.07824,1598.53432,1407.98056,555.7818,481.67756,269.95116,307.00328,301.71012,26995.116,280.53748,312.29644
1414878,PRSTHS PENILE INFL 4,C1813,25781.1,2/6/2022,5414.031,9023.385,131483.61,11524.1517,1598.4282,1417.9605,11524.1517,4228.1004,7785.8922,6857.7726,2707.0155,2346.0801,1314.8361,1495.3038,1469.5227,131483.61,1366.3983,1521.0849
1670245,MR-LUMB SPINE W,72149,13425.68,2/6/2022,2819.3928,4698.988,68470.968,6001.27896,832.39216,738.4124,6001.27896,2201.81152,4054.55536,3571.23088,1409.6964,1221.73688,684.70968,778.68944,765.26376,68470.968,711.56104,792.11512
1651054,NM-MECKELS SCAN,78290,3416.56,2/6/2022,717.4776,1195.796,17424.456,1527.20232,211.82672,187.9108,1527.20232,560.31584,1031.80112,908.80496,358.7388,310.90696,174.24456,198.16048,194.74392,17424.456,181.07768,201.57704
1814988,PT EVAL- LOW CMP PTA,97161,738.48,2/6/2022,155.0808,258.468,3766.248,330.10056,45.78576,40.6164,330.10056,121.11072,223.02096,196.43568,77.5404,67.20168,37.66248,42.83184,42.09336,3766.248,39.13944,43.57032
1610009,HE-NASAL BONES DR,70160,2015.62,2/6/2022,423.2802,705.467,10279.662,900.98214,124.96844,110.8591,900.98214,330.56168,608.71724,536.15492,211.6401,183.42142,102.79662,116.90596,114.89034,10279.662,106.82786,118.92158
1612173,UE-UP EXT INFANT CR,73092,1736.51,2/6/2022,364.6671,607.7785,8856.201,776.21997,107.66362,95.50805,776.21997,284.78764,524.42602,461.91166,182.33355,158.02241,88.56201,100.71758,98.98107,8856.201,92.03503,102.45409
1612311,UE-HAND 3VWS BI CR,73130,3822.72,2/6/2022,802.7712,1337.952,19495.872,1708.75584,237.00864,210.2496,1708.75584,626.92608,1154.46144,1016.84352,401.3856,347.86752,194.95872,221.71776,217.89504,19495.872,202.60416,225.54048
1210790,FACTOR VIIA 1MCG,J7189,16.5,2/6/2022,3.465,5.775,84.15,7.3755,1.023,0.9075,7.3755,2.706,4.983,4.389,1.7325,1.5015,0.8415,0.957,0.9405,84.15,0.8745,0.9735
1314106,ALBUMIN FLUID,82042,401.28,2/6/2022,84.2688,140.448,2046.528,179.37216,24.87936,22.0704,179.37216,65.80992,121.18656,106.74048,42.1344,36.51648,20.46528,23.27424,22.87296,2046.528,21.26784,23.67552
2811357,S-INJ TRIG 3GT MSCL,SURG,906.27,2/6/2022,190.3167,317.1945,4621.977,405.10269,56.18874,49.84485,405.10269,148.62828,273.69354,241.06782,95.15835,82.47057,46.21977,52.56366,51.65739,4621.977,48.03231,53.46993
1211670,PROPAFENONE 225MG TB,,3.8,2/6/2022,0.798,1.33,19.38,1.6986,0.2356,0.209,1.6986,0.6232,1.1476,1.0108,0.399,0.3458,0.1938,0.2204,0.2166,19.38,0.2014,0.2242
1213041,LINACLOTID 145MCG CP,,55,2/6/2022,11.55,19.25,280.5,24.585,3.41,3.025,24.585,9.02,16.61,14.63,5.775,5.005,2.805,3.19,3.135,280.5,2.915,3.245
1522021,PROCEDURE MINOR,SURG,1121.84,2/6/2022,235.5864,392.644,5721.384,501.46248,69.55408,61.7012,501.46248,183.98176,338.79568,298.40944,117.7932,102.08744,57.21384,65.06672,63.94488,5721.384,59.45752,66.18856
1314169,CALCULUS ANAL QUANT,82360,626.62,2/6/2022,131.5902,219.317,3195.762,280.09914,38.85044,34.4641,280.09914,102.76568,189.23924,166.68092,65.7951,57.02242,31.95762,36.34396,35.71734,3195.762,33.21086,36.97058
1217894,RESERPINE 0.1MG,,4.5,2/6/2022,0.945,1.575,22.95,2.0115,0.279,0.2475,2.0115,0.738,1.359,1.197,0.4725,0.4095,0.2295,0.261,0.2565,22.95,0.2385,0.2655
1219884,BENZO/MENTH 6-10 LOZ,,2,2/6/2022,0.42,0.7,10.2,0.894,0.124,0.11,0.894,0.328,0.604,0.532,0.21,0.182,0.102,0.116,0.114,10.2,0.106,0.118
1321090,PATH CONSULT INTROP,88329,99.37,2/6/2022,20.8677,34.7795,506.787,44.41839,6.16094,5.46535,44.41839,16.29668,30.00974,26.43242,10.43385,9.04267,5.06787,5.76346,5.66409,506.787,5.26661,5.86283
1061242,"IC-IVUS, INIT",92978,10745.43,2/6/2022,2256.5403,3760.9005,54801.693,4803.20721,666.21666,590.99865,4803.20721,1762.25052,3245.11986,2858.28438,1128.27015,977.83413,548.01693,623.23494,612.48951,54801.693,569.50779,633.98037
1217164,TRIMETHOPRI 100MG TB,,3.3,2/6/2022,0.693,1.155,16.83,1.4751,0.2046,0.1815,1.4751,0.5412,0.9966,0.8778,0.3465,0.3003,0.1683,0.1914,0.1881,16.83,0.1749,0.1947
1331066,S-H PLTPH LEUKCMV-EA,P9053,4539.48,2/6/2022,953.2908,1588.818,23151.348,2029.14756,281.44776,249.6714,2029.14756,744.47472,1370.92296,1207.50168,476.6454,413.09268,231.51348,263.28984,258.75036,23151.348,240.59244,267.82932
1523113,CHEMO IV EA SEQ INF,96417,672.78,2/6/2022,141.2838,235.473,3431.178,300.73266,41.71236,37.0029,300.73266,110.33592,203.17956,178.95948,70.6419,61.22298,34.31178,39.02124,38.34846,3431.178,35.65734,39.69402
1219071,PILOCARPINE 5MG TAB,,13.5,2/6/2022,2.835,4.725,68.85,6.0345,0.837,0.7425,6.0345,2.214,4.077,3.591,1.4175,1.2285,0.6885,0.783,0.7695,68.85,0.7155,0.7965
1219464,NA THIOSULF 25% 50ML,,1109,2/6/2022,232.89,388.15,5655.9,495.723,68.758,60.995,495.723,181.876,334.918,294.994,116.445,100.919,56.559,64.322,63.213,5655.9,58.777,65.431
1670687,SP-LS SPINE BND DR,72120,2416.35,2/6/2022,507.4335,845.7225,12323.385,1080.10845,149.8137,132.89925,1080.10845,396.2814,729.7377,642.7491,253.71675,219.88785,123.23385,140.1483,137.73195,12323.385,128.06655,142.56465
635124,R&B GERO-PSYCH SEMI,,7158.91,2/6/2022,1503.3711,2505.6185,36510.441,3200.03277,443.85242,393.74005,3200.03277,1174.06124,2161.99082,1904.27006,751.68555,651.46081,365.10441,415.21678,408.05787,36510.441,379.42223,422.37569
1314683,HEMOPHILUS INFLUENZA,86684,1417.77,2/6/2022,297.7317,496.2195,7230.627,633.74319,87.90174,77.97735,633.74319,232.51428,428.16654,377.12682,148.86585,129.01707,72.30627,82.23066,80.81289,7230.627,75.14181,83.64843
1211404,QUINIDINE SULF 300MG,,0.3,2/6/2022,0.063,0.105,1.53,0.1341,0.0186,0.0165,0.1341,0.0492,0.0906,0.0798,0.0315,0.0273,0.0153,0.0174,0.0171,1.53,0.0159,0.0177
1417113,WOUND VAC,,264.12,2/6/2022,55.4652,92.442,1347.012,118.06164,16.37544,14.5266,118.06164,43.31568,79.76424,70.25592,27.7326,24.03492,13.47012,15.31896,15.05484,1347.012,13.99836,15.58308
1211574,CAR50-LEV200-ENT200T,,20,2/6/2022,4.2,7,102,8.94,1.24,1.1,8.94,3.28,6.04,5.32,2.1,1.82,1.02,1.16,1.14,102,1.06,1.18
1610088,LE-LWR EXT INFANT DR,73592,765.63,2/6/2022,160.7823,267.9705,3904.713,342.23661,47.46906,42.10965,342.23661,125.56332,231.22026,203.65758,80.39115,69.67233,39.04713,44.40654,43.64091,3904.713,40.57839,45.17217
1216990,AMOX500-KCLAV125MGTB,,12.5,2/6/2022,2.625,4.375,63.75,5.5875,0.775,0.6875,5.5875,2.05,3.775,3.325,1.3125,1.1375,0.6375,0.725,0.7125,63.75,0.6625,0.7375
1212550,ROPIVACAINE 1MG INJ,J2795,6.1,2/6/2022,1.281,2.135,31.11,2.7267,0.3782,0.3355,2.7267,1.0004,1.8422,1.6226,0.6405,0.5551,0.3111,0.3538,0.3477,31.11,0.3233,0.3599
1670792,LE-TOE S 2VWS BI DR,73660,2686.22,2/6/2022,564.1062,940.177,13699.722,1200.74034,166.54564,147.7421,1200.74034,440.54008,811.23844,714.53452,282.0531,244.44602,136.99722,155.80076,153.11454,13699.722,142.36966,158.48698
1212470,NEOSTIGMINE .5MG INJ,J2710,79,2/6/2022,16.59,27.65,402.9,35.313,4.898,4.345,35.313,12.956,23.858,21.014,8.295,7.189,4.029,4.582,4.503,402.9,4.187,4.661
1314224,VITAMIN B-12 BINDING,82608,121.09,2/6/2022,25.4289,42.3815,617.559,54.12723,7.50758,6.65995,54.12723,19.85876,36.56918,32.20994,12.71445,11.01919,6.17559,7.02322,6.90213,617.559,6.41777,7.14431
1815043,MNL THRPY-15 MIN PTA,97140,310.6,2/6/2022,65.226,108.71,1584.06,138.8382,19.2572,17.083,138.8382,50.9384,93.8012,82.6196,32.613,28.2646,15.8406,18.0148,17.7042,1584.06,16.4618,18.3254
1414451,CLOSURE DEVIC VASC 2,C1760,6527.51,2/6/2022,1370.7771,2284.6285,33290.301,2917.79697,404.70562,359.01305,2917.79697,1070.51164,1971.30802,1736.31766,685.38855,594.00341,332.90301,378.59558,372.06807,33290.301,345.95803,385.12309
1213148,PREDNI NA PH1%OS 10M,,480,2/6/2022,100.8,168,2448,214.56,29.76,26.4,214.56,78.72,144.96,127.68,50.4,43.68,24.48,27.84,27.36,2448,25.44,28.32
1219942,CAPSAICIN.075%CR60GM,,224.5,2/6/2022,47.145,78.575,1144.95,100.3515,13.919,12.3475,100.3515,36.818,67.799,59.717,23.5725,20.4295,11.4495,13.021,12.7965,1144.95,11.8985,13.2455
2041006,DIALYSIS EMERGENT,G0257,7281.09,2/6/2022,1529.0289,2548.3815,37133.559,3254.64723,451.42758,400.45995,3254.64723,1194.09876,2198.88918,1936.76994,764.51445,662.57919,371.33559,422.30322,415.02213,37133.559,385.89777,429.58431
1510108,RT-RAD TX SIMU 3D,77295,12327.19,2/6/2022,2588.7099,4314.5165,62868.669,5510.25393,764.28578,677.99545,5510.25393,2021.65916,3722.81138,3279.03254,1294.35495,1121.77429,628.68669,714.97702,702.64983,62868.669,653.34107,727.30421
1219099,APAP 80MG SUPPOS,,1,2/6/2022,0.21,0.35,5.1,0.447,0.062,0.055,0.447,0.164,0.302,0.266,0.105,0.091,0.051,0.058,0.057,5.1,0.053,0.059
1670486,US-NON INV ARTER EXT,93923,4396.67,2/6/2022,923.3007,1538.8345,22423.017,1965.31149,272.59354,241.81685,1965.31149,721.05388,1327.79434,1169.51422,461.65035,400.09697,224.23017,255.00686,250.61019,22423.017,233.02351,259.40353
1314968,"HEPATITIS C,RNA,QUAN",87522,1020.3,2/6/2022,214.263,357.105,5203.53,456.0741,63.2586,56.1165,456.0741,167.3292,308.1306,271.3998,107.1315,92.8473,52.0353,59.1774,58.1571,5203.53,54.0759,60.1977
1612126,SP-NECK SOFT TISS CR,70360,2061.23,2/6/2022,432.8583,721.4305,10512.273,921.36981,127.79626,113.36765,921.36981,338.04172,622.49146,548.28718,216.42915,187.57193,105.12273,119.55134,117.49011,10512.273,109.24519,121.61257
1212424,MORPH 30MG/30ML PCA,,238,2/6/2022,49.98,83.3,1213.8,106.386,14.756,13.09,106.386,39.032,71.876,63.308,24.99,21.658,12.138,13.804,13.566,1213.8,12.614,14.042
1219748,DESIPRAMINE 50MG TAB,,13.5,2/6/2022,2.835,4.725,68.85,6.0345,0.837,0.7425,6.0345,2.214,4.077,3.591,1.4175,1.2285,0.6885,0.783,0.7695,68.85,0.7155,0.7965
1210263,FUROSEMIDE 20MG INJ,J1940,79,2/6/2022,16.59,27.65,402.9,35.313,4.898,4.345,35.313,12.956,23.858,21.014,8.295,7.189,4.029,4.582,4.503,402.9,4.187,4.661
1663638,BR-PLC LOC DVCE 1ST,MANUL,2606.4,2/6/2022,547.344,912.24,13292.64,1165.0608,161.5968,143.352,1165.0608,427.4496,787.1328,693.3024,273.672,237.1824,132.9264,151.1712,148.5648,13292.64,138.1392,153.7776
1211614,OSELTAMIVIR 30MG CAP,,71.5,2/6/2022,15.015,25.025,364.65,31.9605,4.433,3.9325,31.9605,11.726,21.593,19.019,7.5075,6.5065,3.6465,4.147,4.0755,364.65,3.7895,4.2185
1610031,CH-STERNUM DR,71120,1677.33,2/6/2022,352.2393,587.0655,8554.383,749.76651,103.99446,92.25315,749.76651,275.08212,506.55366,446.16978,176.11965,152.63703,85.54383,97.28514,95.60781,8554.383,88.89849,98.96247
165206,R&B M/S PVT TELEM,,6486.68,2/6/2022,1362.2028,2270.338,33082.068,2899.54596,402.17416,356.7674,2899.54596,1063.81552,1958.97736,1725.45688,681.1014,590.28788,330.82068,376.22744,369.74076,33082.068,343.79404,382.71412
1061360,IR-ANGIO VISCERAL SE,75726,12911.45,2/6/2022,2711.4045,4519.0075,65848.395,5771.41815,800.5099,710.12975,5771.41815,2117.4778,3899.2579,3434.4457,1355.70225,1174.94195,658.48395,748.8641,735.95265,65848.395,684.30685,761.77555
1212882,MICONAZOLE 2%PWD 45G,,32,2/6/2022,6.72,11.2,163.2,14.304,1.984,1.76,14.304,5.248,9.664,8.512,3.36,2.912,1.632,1.856,1.824,163.2,1.696,1.888
1217530,LISINOPRIL 5MG TAB,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1610017,HE-SKULL 4V PLUS DR,70260,2560.25,2/6/2022,537.6525,896.0875,13057.275,1144.43175,158.7355,140.81375,1144.43175,419.881,773.1955,681.0265,268.82625,232.98275,130.57275,148.4945,145.93425,13057.275,135.69325,151.05475
1217961,CILOSTAZOL 50MG TAB,,2.5,2/6/2022,0.525,0.875,12.75,1.1175,0.155,0.1375,1.1175,0.41,0.755,0.665,0.2625,0.2275,0.1275,0.145,0.1425,12.75,0.1325,0.1475
1417025,TISSUE MARKR IMPLT 1,A4648,104.47,2/6/2022,21.9387,36.5645,532.797,46.69809,6.47714,5.74585,46.69809,17.13308,31.54994,27.78902,10.96935,9.50677,5.32797,6.05926,5.95479,532.797,5.53691,6.16373
1210059,BUPRENORPH 8MG SLTB,,57,2/6/2022,11.97,19.95,290.7,25.479,3.534,3.135,25.479,9.348,17.214,15.162,5.985,5.187,2.907,3.306,3.249,290.7,3.021,3.363
1212949,PRAM-PE-GLY-PETR 26G,,52.5,2/6/2022,11.025,18.375,267.75,23.4675,3.255,2.8875,23.4675,8.61,15.855,13.965,5.5125,4.7775,2.6775,3.045,2.9925,267.75,2.7825,3.0975
1825025,HOT-COLD PACKS PTA,97010,51.59,2/6/2022,10.8339,18.0565,263.109,23.06073,3.19858,2.83745,23.06073,8.46076,15.58018,13.72294,5.41695,4.69469,2.63109,2.99222,2.94063,263.109,2.73427,3.04381
1213998,LEVOMILNAC 20MG SRCP,,40.5,2/6/2022,8.505,14.175,206.55,18.1035,2.511,2.2275,18.1035,6.642,12.231,10.773,4.2525,3.6855,2.0655,2.349,2.3085,206.55,2.1465,2.3895
1317081,HLA1 TYP LR 1 AG EA,81374,847.08,2/6/2022,177.8868,296.478,4320.108,378.64476,52.51896,46.5894,378.64476,138.92112,255.81816,225.32328,88.9434,77.08428,43.20108,49.13064,48.28356,4320.108,44.89524,49.97772
1211924,DIFLUPRED .05%OS 5ML,,1080,2/6/2022,226.8,378,5508,482.76,66.96,59.4,482.76,177.12,326.16,287.28,113.4,98.28,55.08,62.64,61.56,5508,57.24,63.72
1061544,S-INS ICD PLS GN MLT,SURG,99999,2/6/2022,20999.79,34999.65,509994.9,44699.553,6199.938,5499.945,44699.553,16399.836,30199.698,26599.734,10499.895,9099.909,5099.949,5799.942,5699.943,509994.9,5299.947,5899.941
7211455,ALBUTEROL 90MCG 6.7G,,210,2/6/2022,44.1,73.5,1071,93.87,13.02,11.55,93.87,34.44,63.42,55.86,22.05,19.11,10.71,12.18,11.97,1071,11.13,12.39
2070204,LEVEL 4 EP,G0463,1572.53,2/6/2022,330.2313,550.3855,8019.903,702.92091,97.49686,86.48915,702.92091,257.89492,474.90406,418.29298,165.11565,143.10023,80.19903,91.20674,89.63421,8019.903,83.34409,92.77927
1523130,THER AD IVP SAME MED,96376,787.89,2/6/2022,165.4569,275.7615,4018.239,352.18683,48.84918,43.33395,352.18683,129.21396,237.94278,209.57874,82.72845,71.69799,40.18239,45.69762,44.90973,4018.239,41.75817,46.48551
1061275,P-INS LEAD DUAL,SURG,22625.72,2/6/2022,4751.4012,7919.002,115391.172,10113.69684,1402.79464,1244.4146,10113.69684,3710.61808,6832.96744,6018.44152,2375.7006,2058.94052,1153.91172,1312.29176,1289.66604,115391.172,1199.16316,1334.91748
1414411,CATH-INFUS PERIF 12,C1751,5702.69,2/6/2022,1197.5649,1995.9415,29083.719,2549.10243,353.56678,313.64795,2549.10243,935.24116,1722.21238,1516.91554,598.78245,518.94479,290.83719,330.75602,325.05333,29083.719,302.24257,336.45871
1217553,LORAZEPAM 0.5MG TAB,,3,2/6/2022,0.63,1.05,15.3,1.341,0.186,0.165,1.341,0.492,0.906,0.798,0.315,0.273,0.153,0.174,0.171,15.3,0.159,0.177
7210484,LACTUL 10GM/15ML 15M,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
7210687,PED MULTVIT W/FE CHW,,2.3,2/6/2022,0.483,0.805,11.73,1.0281,0.1426,0.1265,1.0281,0.3772,0.6946,0.6118,0.2415,0.2093,0.1173,0.1334,0.1311,11.73,0.1219,0.1357
1221036,PDS 395MOSM/L 2000ML,,247,2/6/2022,51.87,86.45,1259.7,110.409,15.314,13.585,110.409,40.508,74.594,65.702,25.935,22.477,12.597,14.326,14.079,1259.7,13.091,14.573
1612281,IR-ARTHROGRAM WRIST,73115,1960.23,2/6/2022,411.6483,686.0805,9997.173,876.22281,121.53426,107.81265,876.22281,321.47772,591.98946,521.42118,205.82415,178.38093,99.97173,113.69334,111.73311,9997.173,103.89219,115.65357
1314135,AMMONIA,82140,641.28,2/6/2022,134.6688,224.448,3270.528,286.65216,39.75936,35.2704,286.65216,105.16992,193.66656,170.58048,67.3344,58.35648,32.70528,37.19424,36.55296,3270.528,33.98784,37.83552
7210092,ALBUTEROL 1.25/3ML,,7.8,2/6/2022,1.638,2.73,39.78,3.4866,0.4836,0.429,3.4866,1.2792,2.3556,2.0748,0.819,0.7098,0.3978,0.4524,0.4446,39.78,0.4134,0.4602
1414401,CATH-INFUS PERIF 2,C1751,157.25,2/6/2022,33.0225,55.0375,801.975,70.29075,9.7495,8.64875,70.29075,25.789,47.4895,41.8285,16.51125,14.30975,8.01975,9.1205,8.96325,801.975,8.33425,9.27775
1218344,LIDO 5%/DEX 7.5% 2ML,,239,2/6/2022,50.19,83.65,1218.9,106.833,14.818,13.145,106.833,39.196,72.178,63.574,25.095,21.749,12.189,13.862,13.623,1218.9,12.667,14.101
1061303,S-INTROCATH SEGPULM,36015,3361.71,2/6/2022,705.9591,1176.5985,17144.721,1502.68437,208.42602,184.89405,1502.68437,551.32044,1015.23642,894.21486,352.97955,305.91561,171.44721,194.97918,191.61747,17144.721,178.17063,198.34089
1210971,OXYCODONE 15MG SR TB,,18.5,2/6/2022,3.885,6.475,94.35,8.2695,1.147,1.0175,8.2695,3.034,5.587,4.921,1.9425,1.6835,0.9435,1.073,1.0545,94.35,0.9805,1.0915
7210173,INDOMETHACIN 50MGSUP,,87,2/6/2022,18.27,30.45,443.7,38.889,5.394,4.785,38.889,14.268,26.274,23.142,9.135,7.917,4.437,5.046,4.959,443.7,4.611,5.133
1314186,CHLORIDE BLOOD,82435,327.97,2/6/2022,68.8737,114.7895,1672.647,146.60259,20.33414,18.03835,146.60259,53.78708,99.04694,87.24002,34.43685,29.84527,16.72647,19.02226,18.69429,1672.647,17.38241,19.35023
1211903,THROMB REC 20U KIT,,3141,2/6/2022,659.61,1099.35,16019.1,1404.027,194.742,172.755,1404.027,515.124,948.582,835.506,329.805,285.831,160.191,182.178,179.037,16019.1,166.473,185.319
1414927,SHEATH NON-LASR 4,C1894,4752.44,2/6/2022,998.0124,1663.354,24237.444,2124.34068,294.65128,261.3842,2124.34068,779.40016,1435.23688,1264.14904,499.0062,432.47204,242.37444,275.64152,270.88908,24237.444,251.87932,280.39396
2811239,LOC2 200-299MG/ML ML,Q9966,24.98,2/6/2022,5.2458,8.743,127.398,11.16606,1.54876,1.3739,11.16606,4.09672,7.54396,6.64468,2.6229,2.27318,1.27398,1.44884,1.42386,127.398,1.32394,1.47382
1217650,FAMCICLOVIR 500MG TB,,19,2/6/2022,3.99,6.65,96.9,8.493,1.178,1.045,8.493,3.116,5.738,5.054,1.995,1.729,0.969,1.102,1.083,96.9,1.007,1.121
1691338,S-DIL NEPHTRAC W PLC,SURG,4537.31,2/6/2022,952.8351,1588.0585,23140.281,2028.17757,281.31322,249.55205,2028.17757,744.11884,1370.26762,1206.92446,476.41755,412.89521,231.40281,263.16398,258.62667,23140.281,240.47743,267.70129
1331038,S-H RBC LEUKO REDU,P9016,1417.23,2/6/2022,297.6183,496.0305,7227.873,633.50181,87.86826,77.94765,633.50181,232.42572,428.00346,376.98318,148.80915,128.96793,72.27873,82.19934,80.78211,7227.873,75.11319,83.61657
1824999,SPLNT FINGR DYNA PTA,29131,562.55,2/6/2022,118.1355,196.8925,2869.005,251.45985,34.8781,30.94025,251.45985,92.2582,169.8901,149.6383,59.06775,51.19205,28.69005,32.6279,32.06535,2869.005,29.81515,33.19045
1814969,ORTH TRN INI15MI PT,97760,307.34,2/6/2022,64.5414,107.569,1567.434,137.38098,19.05508,16.9037,137.38098,50.40376,92.81668,81.75244,32.2707,27.96794,15.67434,17.82572,17.51838,1567.434,16.28902,18.13306
1217880,PROBENECID 500MG TAB,,3.8,2/6/2022,0.798,1.33,19.38,1.6986,0.2356,0.209,1.6986,0.6232,1.1476,1.0108,0.399,0.3458,0.1938,0.2204,0.2166,19.38,0.2014,0.2242
1670113,US-PLV PRG TRNSV,76817,1165.28,2/6/2022,244.7088,407.848,5942.928,520.88016,72.24736,64.0904,520.88016,191.10592,351.91456,309.96448,122.3544,106.04048,59.42928,67.58624,66.42096,5942.928,61.75984,68.75152
1314454,VITAMIN B-6,84207,364.35,2/6/2022,76.5135,127.5225,1858.185,162.86445,22.5897,20.03925,162.86445,59.7534,110.0337,96.9171,38.25675,33.15585,18.58185,21.1323,20.76795,1858.185,19.31055,21.49665
7211849,PAMIDRONATE 30MG IJ,J2430,251.5,2/6/2022,52.815,88.025,1282.65,112.4205,15.593,13.8325,112.4205,41.246,75.953,66.899,26.4075,22.8865,12.8265,14.587,14.3355,1282.65,13.3295,14.8385
