SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL TOTAL (IP & OP),BCBSAL - CHS EEs,UHC,AETNA,CIGNA,VIVA HEALTH,HUMANA,HUMANA MCR,BCBSAL MCR,UHC MCR,CIGNA HEALTHSPRING MCR,AETNA/COVENTRY MCR,MULTIPLAN
1217211,ZIPRASIDONE 20MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
7211890,ARSENIC TRIOXIDE 1MG,J9017,468.69,2/6/2022,98.4249,164.0415,30.46485,73.58433,39.83865,33.27699,48.27507,63.27315,47.80638,73.58433,66.55398,30.93354,31.87092,30.93354,30.46485,31.87092,30.46485
1217105,TERAZOSIN 1MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1061278,P-REVSE POCKET PACE,SURG,19077.91,2/6/2022,4006.3611,6677.2685,1240.06415,2995.23187,1621.62235,1354.53161,1965.02473,2575.51785,1945.94682,2995.23187,2709.06322,1259.14206,1297.29788,1259.14206,1240.06415,1297.29788,1240.06415
1218173,PHENYTOIN 100MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
7210111,FUROSEMI 10MG/ML 1ML,,20.41,2/6/2022,4.2861,7.1435,1.32665,3.20437,1.73485,1.44911,2.10223,2.75535,2.08182,3.20437,2.89822,1.34706,1.38788,1.34706,1.32665,1.38788,1.32665
2520453,US-UP EXT DPX ART BI,93930,1618.33,2/6/2022,339.8493,566.4155,105.19145,254.07781,137.55805,114.90143,166.68799,218.47455,165.06966,254.07781,229.80286,106.80978,110.04644,106.80978,105.19145,110.04644,105.19145
1217231,GLIPIZIDE 2.5MG SRTB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1218637,CETIR5/P-EPH120 SRTB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1218677,CLOZAPINE 25MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1522111,IV THERAPY DX 1 HR,96365,2167.8,2/6/2022,455.238,758.73,140.907,340.3446,184.263,153.9138,223.2834,292.653,221.1156,340.3446,307.8276,143.0748,147.4104,143.0748,140.907,147.4104,140.907
1610030,CH-RIBS BI PA CXR DR,71111,2747.89,2/6/2022,577.0569,961.7615,178.61285,431.41873,233.57065,195.10019,283.03267,370.96515,280.28478,431.41873,390.20038,181.36074,186.85652,181.36074,178.61285,186.85652,178.61285
7210771,HALOPERID 2MG/ML 5ML,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1217944,SIMVASTATIN 40MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1314859,FUNGI IDENTIF YEAST,87106,202.95,2/6/2022,42.6195,71.0325,13.19175,31.86315,17.25075,14.40945,20.90385,27.39825,20.7009,31.86315,28.8189,13.3947,13.8006,13.3947,13.19175,13.8006,13.19175
1691042,IR-INTRAVASC US INI,SURG,2595.27,2/6/2022,545.0067,908.3445,168.69255,407.45739,220.59795,184.26417,267.31281,350.36145,264.71754,407.45739,368.52834,171.28782,176.47836,171.28782,168.69255,176.47836,168.69255
1216968,ALLOPURINOL 500MG SO,,7213.96,2/6/2022,1514.9316,2524.886,468.9074,1132.59172,613.1866,512.19116,743.03788,973.8846,735.82392,1132.59172,1024.38232,476.12136,490.54928,476.12136,468.9074,490.54928,468.9074
1218797,NIACIN 100MG TAB,,1.26,2/6/2022,0.2646,0.441,0.0819,0.19782,0.1071,0.08946,0.12978,0.1701,0.12852,0.19782,0.17892,0.08316,0.08568,0.08316,0.0819,0.08568,0.0819
7210256,OLANZAPINE 10MG INJ,,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
1610139,UE-WRIST 3VW BI DR,73110,2622.72,2/6/2022,550.7712,917.952,170.4768,411.76704,222.9312,186.21312,270.14016,354.0672,267.51744,411.76704,372.42624,173.09952,178.34496,173.09952,170.4768,178.34496,170.4768
1612198,CH-ABDOMEN 2 VWS CR,74019,1064.97,2/6/2022,223.6437,372.7395,69.22305,167.20029,90.52245,75.61287,109.69191,143.77095,108.62694,167.20029,151.22574,70.28802,72.41796,70.28802,69.22305,72.41796,69.22305
1612259,BNE SRVY CMP METS CR,77075,1024.75,2/6/2022,215.1975,358.6625,66.60875,160.88575,87.10375,72.75725,105.54925,138.34125,104.5245,160.88575,145.5145,67.6335,69.683,67.6335,66.60875,69.683,66.60875
7210018,FERRIC SUB SOLN 8GM,,36.28,2/6/2022,7.6188,12.698,2.3582,5.69596,3.0838,2.57588,3.73684,4.8978,3.70056,5.69596,5.15176,2.39448,2.46704,2.39448,2.3582,2.46704,2.3582
1610106,FL-CYSTOGRM 3VPLS DR,74430,4463.86,2/6/2022,937.4106,1562.351,290.1509,700.82602,379.4281,316.93406,459.77758,602.6211,455.31372,700.82602,633.86812,294.61476,303.54248,294.61476,290.1509,303.54248,290.1509
1612203,FL-ESOPHAGUS,74220,1389.33,2/6/2022,291.7593,486.2655,90.30645,218.12481,118.09305,98.64243,143.10099,187.55955,141.71166,218.12481,197.28486,91.69578,94.47444,91.69578,90.30645,94.47444,90.30645
1314844,CULT STL BACT W-ISOL,87045,173.79,2/6/2022,36.4959,60.8265,11.29635,27.28503,14.77215,12.33909,17.90037,23.46165,17.72658,27.28503,24.67818,11.47014,11.81772,11.47014,11.29635,11.81772,11.29635
1217325,CIPROFL.3%OPOIN 3.5G,,797.76,2/6/2022,167.5296,279.216,51.8544,125.24832,67.8096,56.64096,82.16928,107.6976,81.37152,125.24832,113.28192,52.65216,54.24768,52.65216,51.8544,54.24768,51.8544
1218127,OSELTAMIVIR 75MG CAP,,74.01,2/6/2022,15.5421,25.9035,4.81065,11.61957,6.29085,5.25471,7.62303,9.99135,7.54902,11.61957,10.50942,4.88466,5.03268,4.88466,4.81065,5.03268,4.81065
1719023,INHALATION TRTMT INI,94640,1870.81,2/6/2022,392.8701,654.7835,121.60265,293.71717,159.01885,132.82751,192.69343,252.55935,190.82262,293.71717,265.65502,123.47346,127.21508,123.47346,121.60265,127.21508,121.60265
1574145,CH-BABYGRAM FB CR,76010,1138.51,2/6/2022,239.0871,398.4785,74.00315,178.74607,96.77335,80.83421,117.26653,153.69885,116.12802,178.74607,161.66842,75.14166,77.41868,75.14166,74.00315,77.41868,74.00315
1681054,MR-UPPER JOINT W,73222,9237.61,2/6/2022,1939.8981,3233.1635,600.44465,1450.30477,785.19685,655.87031,951.47383,1247.07735,942.23622,1450.30477,1311.74062,609.68226,628.15748,609.68226,600.44465,628.15748,600.44465
1321079,SURG PATH GROSS LVL5,88307,1599.13,2/6/2022,335.8173,559.6955,103.94345,251.06341,135.92605,113.53823,164.71039,215.88255,163.11126,251.06341,227.07646,105.54258,108.74084,105.54258,103.94345,108.74084,103.94345
1211404,QUINIDINE SULF 300MG,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
2290114,POLYSOMNO GT4 LT6YO,95782,13302.34,2/6/2022,2793.4914,4655.819,864.6521,2088.46738,1130.6989,944.46614,1370.14102,1795.8159,1356.83868,2088.46738,1888.93228,877.95444,904.55912,877.95444,864.6521,904.55912,864.6521
1070034,S-REM-REP PM GEN DUL,SURG,99999.5,2/6/2022,20999.895,34999.825,6499.9675,15699.9215,8499.9575,7099.9645,10299.9485,13499.9325,10199.949,15699.9215,14199.929,6599.967,6799.966,6599.967,6499.9675,6799.966,6499.9675
1217890,RAMBEPRAZOLE 20MG,,51.65,2/6/2022,10.8465,18.0775,3.35725,8.10905,4.39025,3.66715,5.31995,6.97275,5.2683,8.10905,7.3343,3.4089,3.5122,3.4089,3.35725,3.5122,3.35725
1210495,MESALAMIN 1.2GM DRTB,,36.32,2/6/2022,7.6272,12.712,2.3608,5.70224,3.0872,2.57872,3.74096,4.9032,3.70464,5.70224,5.15744,2.39712,2.46976,2.39712,2.3608,2.46976,2.3608
1417004,SUTURE LEVEL 5,,8073.28,2/6/2022,1695.3888,2825.648,524.7632,1267.50496,686.2288,573.20288,831.54784,1089.8928,823.47456,1267.50496,1146.40576,532.83648,548.98304,532.83648,524.7632,548.98304,524.7632
1217851,OXYCODONE 20MG SR TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1218089,NIFEDIPINE 10MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1213186,PROPOFOL 10MG INJ,J2704,19.21,2/6/2022,4.0341,6.7235,1.24865,3.01597,1.63285,1.36391,1.97863,2.59335,1.95942,3.01597,2.72782,1.26786,1.30628,1.26786,1.24865,1.30628,1.24865
1691028,IR-ANGIO PELVIC SEL,75736,43630.6,2/6/2022,9162.426,15270.71,2835.989,6850.0042,3708.601,3097.7726,4493.9518,5890.131,4450.3212,6850.0042,6195.5452,2879.6196,2966.8808,2879.6196,2835.989,2966.8808,2835.989
1217657,FLUOXYMESTER 10MG TB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
2811753,S-TIB-PER REVASC STN,SURG,92792.5,2/6/2022,19486.425,32477.375,6031.5125,14568.4225,7887.3625,6588.2675,9557.6275,12526.9875,9464.835,14568.4225,13176.535,6124.305,6309.89,6124.305,6031.5125,6309.89,6031.5125
7211757,FE 100-VITC 250MG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1314595,ANTI-ENA,86235,155.13,2/6/2022,32.5773,54.2955,10.08345,24.35541,13.18605,11.01423,15.97839,20.94255,15.82326,24.35541,22.02846,10.23858,10.54884,10.23858,10.08345,10.54884,10.08345
1215255,DEXMEDET 4MCG/ML 5ML,,192.78,2/6/2022,40.4838,67.473,12.5307,30.26646,16.3863,13.68738,19.85634,26.0253,19.66356,30.26646,27.37476,12.72348,13.10904,12.72348,12.5307,13.10904,12.5307
1211666,OMEGA-3 ACID 500MGCP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1570017,FL-BARIUM ENEMA,74270,1728.63,2/6/2022,363.0123,605.0205,112.36095,271.39491,146.93355,122.73273,178.04889,233.36505,176.32026,271.39491,245.46546,114.08958,117.54684,114.08958,112.36095,117.54684,112.36095
1218955,BENZTROPINE ME 2MGTB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1321175,PROSTATE NDL BX ANY,G0416,5813.34,2/6/2022,1220.8014,2034.669,377.8671,912.69438,494.1339,412.74714,598.77402,784.8009,592.96068,912.69438,825.49428,383.68044,395.30712,383.68044,377.8671,395.30712,377.8671
1217378,DAPSONE 25MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1651059,NM-BONE SCAN BODY,78306,6402.3,2/6/2022,1344.483,2240.805,416.1495,1005.1611,544.1955,454.5633,659.4369,864.3105,653.0346,1005.1611,909.1266,422.5518,435.3564,422.5518,416.1495,435.3564,416.1495
1670045,CT-ABD PELVIS WWO,74178,20283.3,2/6/2022,4259.493,7099.155,1318.4145,3184.4781,1724.0805,1440.1143,2089.1799,2738.2455,2068.8966,3184.4781,2880.2286,1338.6978,1379.2644,1338.6978,1318.4145,1379.2644,1318.4145
1641082,MR-LW JOINT WWO BI,73723,9867.48,2/6/2022,2072.1708,3453.618,641.3862,1549.19436,838.7358,700.59108,1016.35044,1332.1098,1006.48296,1549.19436,1401.18216,651.25368,670.98864,651.25368,641.3862,670.98864,641.3862
1070055,P-INS DUAL PAC SYS,SURG,99999.5,2/6/2022,20999.895,34999.825,6499.9675,15699.9215,8499.9575,7099.9645,10299.9485,13499.9325,10199.949,15699.9215,14199.929,6599.967,6799.966,6599.967,6499.9675,6799.966,6499.9675
1612179,LE-HIP UNILAT 1V CR,73501,388.43,2/6/2022,81.5703,135.9505,25.24795,60.98351,33.01655,27.57853,40.00829,52.43805,39.61986,60.98351,55.15706,25.63638,26.41324,25.63638,25.24795,26.41324,25.24795
1510135,RT-RAD TRTMNT COMPLX,77412,468.72,2/6/2022,98.4312,164.052,30.4668,73.58904,39.8412,33.27912,48.27816,63.2772,47.80944,73.58904,66.55824,30.93552,31.87296,30.93552,30.4668,31.87296,30.4668
1417076,VENA CAVA FILTER 2,C1880,18080.37,2/6/2022,3796.8777,6328.1295,1175.22405,2838.61809,1536.83145,1283.70627,1862.27811,2440.84995,1844.19774,2838.61809,2567.41254,1193.30442,1229.46516,1193.30442,1175.22405,1229.46516,1175.22405
1217339,CLONAZEPAM 0.5MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1316522,ESTRADIOL TOTAL,82670,205.2,2/6/2022,43.092,71.82,13.338,32.2164,17.442,14.5692,21.1356,27.702,20.9304,32.2164,29.1384,13.5432,13.9536,13.5432,13.338,13.9536,13.338
1641000,MR-UPPER EXT WO,73218,8423.99,2/6/2022,1769.0379,2948.3965,547.55935,1322.56643,716.03915,598.10329,867.67097,1137.23865,859.24698,1322.56643,1196.20658,555.98334,572.83132,555.98334,547.55935,572.83132,547.55935
1651057,NM-BONE SCAN LMTD,78300,3534.71,2/6/2022,742.2891,1237.1485,229.75615,554.94947,300.45035,250.96441,364.07513,477.18585,360.54042,554.94947,501.92882,233.29086,240.36028,233.29086,229.75615,240.36028,229.75615
1210156,CASPOFUNGIN ACE 5MG,J0637,378.02,2/6/2022,79.3842,132.307,24.5713,59.34914,32.1317,26.83942,38.93606,51.0327,38.55804,59.34914,53.67884,24.94932,25.70536,24.94932,24.5713,25.70536,24.5713
1321049,TISSUE CULT SKIN/BIO,88233,912.12,2/6/2022,191.5452,319.242,59.2878,143.20284,77.5302,64.76052,93.94836,123.1362,93.03624,143.20284,129.52104,60.19992,62.02416,60.19992,59.2878,62.02416,59.2878
1218464,STAVUDINE 40MG CAP,,55.13,2/6/2022,11.5773,19.2955,3.58345,8.65541,4.68605,3.91423,5.67839,7.44255,5.62326,8.65541,7.82846,3.63858,3.74884,3.63858,3.58345,3.74884,3.58345
1217266,CAPTOPRIL 12.5MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1414101,BREAST IMPLANT 2,C1789,11751.04,2/6/2022,2467.7184,4112.864,763.8176,1844.91328,998.8384,834.32384,1210.35712,1586.3904,1198.60608,1844.91328,1668.64768,775.56864,799.07072,775.56864,763.8176,799.07072,763.8176
2811473,S-INS CENTRAL PORT,SURG,28130.97,2/6/2022,5907.5037,9845.8395,1828.51305,4416.56229,2391.13245,1997.29887,2897.48991,3797.68095,2869.35894,4416.56229,3994.59774,1856.64402,1912.90596,1856.64402,1828.51305,1912.90596,1828.51305
1410047,PMKR SINGL RATE-RSL2,C1786,48010.59,2/6/2022,10082.2239,16803.7065,3120.68835,7537.66263,4080.90015,3408.75189,4945.09077,6481.42965,4897.08018,7537.66263,6817.50378,3168.69894,3264.72012,3168.69894,3120.68835,3264.72012,3120.68835
1221346,AA-D5W-LIP-LYTE1920M,,749.97,2/6/2022,157.4937,262.4895,48.74805,117.74529,63.74745,53.24787,77.24691,101.24595,76.49694,117.74529,106.49574,49.49802,50.99796,49.49802,48.74805,50.99796,48.74805
1314965,"HEPATITIS B,DNA QNT",87517,530.71,2/6/2022,111.4491,185.7485,34.49615,83.32147,45.11035,37.68041,54.66313,71.64585,54.13242,83.32147,75.36082,35.02686,36.08828,35.02686,34.49615,36.08828,34.49615
1315151,"MR-STAPH,DNA,PROBE",87641,332.42,2/6/2022,69.8082,116.347,21.6073,52.18994,28.2557,23.60182,34.23926,44.8767,33.90684,52.18994,47.20364,21.93972,22.60456,21.93972,21.6073,22.60456,21.6073
1316459,HIV1 AG W HIV 1 2 AB,G0475,236.78,2/6/2022,49.7238,82.873,15.3907,37.17446,20.1263,16.81138,24.38834,31.9653,24.15156,37.17446,33.62276,15.62748,16.10104,15.62748,15.3907,16.10104,15.3907
1213684,MEMANTINE 28MG SRCAP,,51.43,2/6/2022,10.8003,18.0005,3.34295,8.07451,4.37155,3.65153,5.29729,6.94305,5.24586,8.07451,7.30306,3.39438,3.49724,3.39438,3.34295,3.49724,3.34295
1681018,MRA-NECK WWO,70549,10255.91,2/6/2022,2153.7411,3589.5685,666.63415,1610.17787,871.75235,728.16961,1056.35873,1384.54785,1046.10282,1610.17787,1456.33922,676.89006,697.40188,676.89006,666.63415,697.40188,666.63415
1681033,MR-LUMB SPINE WO,72148,10735.77,2/6/2022,2254.5117,3757.5195,697.82505,1685.51589,912.54045,762.23967,1105.78431,1449.32895,1095.04854,1685.51589,1524.47934,708.56082,730.03236,708.56082,697.82505,730.03236,697.82505
1211782,STRATTICE SKIN SQCM,Q4130,539.32,2/6/2022,113.2572,188.762,35.0558,84.67324,45.8422,38.29172,55.54996,72.8082,55.01064,84.67324,76.58344,35.59512,36.67376,35.59512,35.0558,36.67376,35.0558
1219461,MULTIVITAM INJ 1ML,,40.34,2/6/2022,8.4714,14.119,2.6221,6.33338,3.4289,2.86414,4.15502,5.4459,4.11468,6.33338,5.72828,2.66244,2.74312,2.66244,2.6221,2.74312,2.6221
1160164,ESOPHAG CAPSULE ENDO,91111,5810.7,2/6/2022,1220.247,2033.745,377.6955,912.2799,493.9095,412.5597,598.5021,784.4445,592.6914,912.2799,825.1194,383.5062,395.1276,383.5062,377.6955,395.1276,377.6955
1218178,PIOGLITAZONE 30MG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1218519,CLINDAMYCIN 300MG CP,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1216967,ALLOPURINOL 300MG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1071577,EP-ABLATE SPRVNT ART,93653,99999.99,2/6/2022,20999.9979,34999.9965,6499.99935,15699.99843,8499.99915,7099.99929,10299.99897,13499.99865,10199.99898,15699.99843,14199.99858,6599.99934,6799.99932,6599.99934,6499.99935,6799.99932,6499.99935
1815050,WHLCHR MGT-15MIN PTA,97542,165.29,2/6/2022,34.7109,57.8515,10.74385,25.95053,14.04965,11.73559,17.02487,22.31415,16.85958,25.95053,23.47118,10.90914,11.23972,10.90914,10.74385,11.23972,10.74385
1815038,THER EXRCS-15MIN PTA,97110,227.01,2/6/2022,47.6721,79.4535,14.75565,35.64057,19.29585,16.11771,23.38203,30.64635,23.15502,35.64057,32.23542,14.98266,15.43668,14.98266,14.75565,15.43668,14.75565
1221046,SOD CHLOR .45% 500ML,,226.01,2/6/2022,47.4621,79.1035,14.69065,35.48357,19.21085,16.04671,23.27903,30.51135,23.05302,35.48357,32.09342,14.91666,15.36868,14.91666,14.69065,15.36868,14.69065
1216966,ALLOPURINOL 100MG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1570069,SP-CRV SPNE 6VPLS CR,72052,2362.45,2/6/2022,496.1145,826.8575,153.55925,370.90465,200.80825,167.73395,243.33235,318.93075,240.9699,370.90465,335.4679,155.9217,160.6466,155.9217,153.55925,160.6466,153.55925
2540097,SP-LS SPN 2 TO 3V CR,72100,1698.3,2/6/2022,356.643,594.405,110.3895,266.6331,144.3555,120.5793,174.9249,229.2705,173.2266,266.6331,241.1586,112.0878,115.4844,112.0878,110.3895,115.4844,110.3895
2540164,UE-WRIST 2V CR,73100,874.24,2/6/2022,183.5904,305.984,56.8256,137.25568,74.3104,62.07104,90.04672,118.0224,89.17248,137.25568,124.14208,57.69984,59.44832,57.69984,56.8256,59.44832,56.8256
1314338,"INSULIN, FREE",83527,83.98,2/6/2022,17.6358,29.393,5.4587,13.18486,7.1383,5.96258,8.64994,11.3373,8.56596,13.18486,11.92516,5.54268,5.71064,5.54268,5.4587,5.71064,5.4587
1217045,BENZO CMPD TINC 60ML,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1612286,CH-CHEST 1V CR,71045,617.46,2/6/2022,129.6666,216.111,40.1349,96.94122,52.4841,43.83966,63.59838,83.3571,62.98092,96.94122,87.67932,40.75236,41.98728,40.75236,40.1349,41.98728,40.1349
7210879,METHSCOPOL 2.5MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1218255,RISEDRONATE 5MG TAB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1218176,PILOCARPINE 1%OS 15M,,112.74,2/6/2022,23.6754,39.459,7.3281,17.70018,9.5829,8.00454,11.61222,15.2199,11.49948,17.70018,16.00908,7.44084,7.66632,7.44084,7.3281,7.66632,7.3281
1621556,US-EXT ARTERIAL LTD,93922,1153.21,2/6/2022,242.1741,403.6235,74.95865,181.05397,98.02285,81.87791,118.78063,155.68335,117.62742,181.05397,163.75582,76.11186,78.41828,76.11186,74.95865,78.41828,74.95865
1218246,RAMIPRIL 5MG CAP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1314939,"AG DETEC NOS,EIA MUL",87449,194.79,2/6/2022,40.9059,68.1765,12.66135,30.58203,16.55715,13.83009,20.06337,26.29665,19.86858,30.58203,27.66018,12.85614,13.24572,12.85614,12.66135,13.24572,12.66135
7210358,LANTHANUM CHEW 500MG,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1214281,TBO-FILGRASTIM 1MCG,J1447,5.1,2/6/2022,1.071,1.785,0.3315,0.8007,0.4335,0.3621,0.5253,0.6885,0.5202,0.8007,0.7242,0.3366,0.3468,0.3366,0.3315,0.3468,0.3315
1213123,BUT50-ASP325-CAF40CP,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
7210438,PRAMIPEXOLE 0.5MG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1219874,AZTREONAM IV 2GM VL,,121.72,2/6/2022,25.5612,42.602,7.9118,19.11004,10.3462,8.64212,12.53716,16.4322,12.41544,19.11004,17.28424,8.03352,8.27696,8.03352,7.9118,8.27696,7.9118
1417053,TISSUE NON-HUMAN 5,C1763,40092.76,2/6/2022,8419.4796,14032.466,2606.0294,6294.56332,3407.8846,2846.58596,4129.55428,5412.5226,4089.46152,6294.56332,5693.17192,2646.12216,2726.30768,2646.12216,2606.0294,2726.30768,2606.0294
1211577,TAPENTADOL 50MG TAB,,39.72,2/6/2022,8.3412,13.902,2.5818,6.23604,3.3762,2.82012,4.09116,5.3622,4.05144,6.23604,5.64024,2.62152,2.70096,2.62152,2.5818,2.70096,2.5818
1641057,MR-THOR SPINE WO,72146,8547.65,2/6/2022,1795.0065,2991.6775,555.59725,1341.98105,726.55025,606.88315,880.40795,1153.93275,871.8603,1341.98105,1213.7663,564.1449,581.2402,564.1449,555.59725,581.2402,555.59725
1651052,NM-GI BLOOD LOSS,78278,3564.99,2/6/2022,748.6479,1247.7465,231.72435,559.70343,303.02415,253.11429,367.19397,481.27365,363.62898,559.70343,506.22858,235.28934,242.41932,235.28934,231.72435,242.41932,231.72435
1212374,HYDROMORPH UP TO 4MG,J1170,3.63,2/6/2022,0.7623,1.2705,0.23595,0.56991,0.30855,0.25773,0.37389,0.49005,0.37026,0.56991,0.51546,0.23958,0.24684,0.23958,0.23595,0.24684,0.23595
2020002,MNT REASSES EA 15 MN,97803,68.03,2/6/2022,14.2863,23.8105,4.42195,10.68071,5.78255,4.83013,7.00709,9.18405,6.93906,10.68071,9.66026,4.48998,4.62604,4.48998,4.42195,4.62604,4.42195
1210895,TACROLIMUS 1MG PO,J7507,18.9,2/6/2022,3.969,6.615,1.2285,2.9673,1.6065,1.3419,1.9467,2.5515,1.9278,2.9673,2.6838,1.2474,1.2852,1.2474,1.2285,1.2852,1.2285
1214532,TRIFL15-TIPI6.14MGTB,C9399,638.57,2/6/2022,134.0997,223.4995,41.50705,100.25549,54.27845,45.33847,65.77271,86.20695,65.13414,100.25549,90.67694,42.14562,43.42276,42.14562,41.50705,43.42276,41.50705
1217889,PYRIDOSTIG 180MGCRTB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
